"N00039704","Knight, Drew","I","NV02","H6NV02263",2016
"N00035820","Knight, Steve","R","CA25","H4CA25123",2016
"N00038657","Kokkonen, Matt","R","CA24","H6CA24329",2016
"N00035995","Kolls, Mike","L","TX24","H4TX24151",2016
"N00039504","Kondrat'Yev, Amanda","D","FL01","H6FL01127",2016
"N00032568","Koniz, Gary","I","FL04","H0FL04116",2016
"N00038863","Konsmo, Mike","R","WY01","H6WY00134",2016
"N00038648","Kopsick, Joe",3,"IL10","H6IL10150",2016
"N00037270","Kozell, Rick","R","FL18","H6FL18105",2016
"N00037622","Kraayvanger, Jason","I","WI01","H6WI01184",2016
"N00033645","Kraus, Steven","R","OH09","H2OH09122",2016
"N00004231","Krause, Bob","D","IAS1","S0IA00101",2016
"N00035636","Krause, Joel","R","TX26","H4TX26081",2016
"N00033240","Krishnamoorthi, Raja","D","IL08","H6IL08147",2016
"N00037027","Kroeger, Gary","D","IA01","H6IA01163",2016
"N00033822","Kundrata, Fred","D","OH01","H2OH02093",2016
"N00039256","Kuo, Peter","R","CA17","H6CA17158",2016
"N00030875","Kuster, Ann Mclane","D","NH02","H0NH02181",2016
"N00025445","Kustoff, David","R","TN08","H6TN08227",2016
"N00036949","Laboy, Zoe",3,"PR00","H6PR00074",2016
"N00031377","Labrador, Raul","R","ID01","H0ID01253",2016
"N00036418","Lafrance, Nathan","L","AR03","H6AR03094",2016
"N00037031","LaHood, Darin","R","IL18","H6IL18088",2016
"N00005310","Laird, Steven C","L","NE02","H8NE02204",2016
"N00033987","LaMalfa, Doug","R","CA01","H2CA02142",2016
"N00039029","Lamb, Thomas","R","AKS2","S6AK00136",2016
"N00035942","Lambert, Dennis G",3,"OH15","H4OH06090",2016
"N00028133","Lamborn, Douglas L","R","CO05","H6CO05159",2016
"N00039094","Lamp, Toby","D","IN03","H6IN03260",2016
"N00039491","Lancaster, Gordon","R","CA19","H6CA19121",2016
"N00000898","Lance, Leonard","R","NJ07","H6NJ12136",2016
"N00039158","Landholt, Nicholas","L","TX11","H6TX11096",2016
"N00036981","Lane, James",3,"NY11","H5NY11036",2016
"N00038629","Lange, Jim","D","FL15","H6FL15150",2016
"N00038750","Lange, John","R","NY18","H6NY18211",2016
"N00009724","Langevin, Jim","D","RI02","H0RI02139",2016
"N00031129","Lankford, James","R","OKS1","S4OK00232",2016
"N00038598","Laplante, Roger Alan","D","CA08","H6CA08199",2016
"N00034864","Lapointe, Mike","D","WA02","H6WA02160",2016
"N00035729","LaPolice, Alan","R","KS01","H4KS01059",2016
"N00027088","Larchuk, Steve","D","PA12","H6PA12089",2016
"N00038558","Larivee, Bob","R","CAS1","S6CA00758",2016
"N00030562","Larose, Josue","D","FLS2","S2FL00185",2016
"N00038632","Larose, Valencia","D","FL19","H6FL19079",2016
"N00031517","Larsen, David","R","NJ07","H6NJ07169",2016
"N00009759","Larsen, Rick","D","WA02","H0WA02080",2016
"N00038448","Larson, Donald","R","OH09","H6OH09099",2016
"N00000575","Larson, John B","D","CT01","H8CT01046",2016
"N00039480","Laschober, Dan","R","ORS2","S6OR05119",2016
"N00033718","Lasee, Frank","R","WI08","S2WI00243",2016
"N00038427","Lasonde, Joan McCarthy","R","IL09","H6IL09145",2016
"N00039291","LaSpino, James","I","NYS2","S6NY00417",2016
"N00012233","Latta, Robert E","R","OH05","H8OH05036",2016
"N00029470","Lauren, Robert","R","CA45","H8CA47052",2016
"N00035093","Lavergne, Frederick","D","NJ03","H4NJ03163",2016
"N00036872","Law, Alexander","D","NJ01","H6NJ01188",2016
"N00036940","Law, Phil","R","NC03","H6NC03138",2016
"N00034068","Lawrence, Brenda","D","MI14","H2MI14111",2016
"N00039316","Lawrence, Derickson","D","NY16","H6NY16132",2016
"N00036939","Lawrence, Mary","D","MN02","H6MN02123",2016
"N00037434","Laws, Jerry","R","CAS1","S6CA00717",2016
"N00035989","Lawson, Mark",3,"TX19","H4TX19284",2016
"N00035334","Leach, Ron","D","KYS2","S6KY00146",2016
"N00009918","Leahy, Patrick","D","VTS2","S4VT00017",2016
"N00039178","Lebeck, Jason","L","WI01","H6WI01200",2016
"N00008046","Lee, Barbara","D","CA13","H8CA09060",2016
"N00031696","Lee, Mike","R","UTS2","S0UT00165",2016
"N00037247","Lee, Susie","D","NV04","H6NV04020",2016
"N00038746","Lee, Yungman","D","NY07","H6NY07149",2016
"N00029403","Leeds, Robert","R","NVS2","S6NV00226",2016
"N00037292","Leib, Bryan","D","PA01","H6PA01165",2016
"N00029779","Leone, Ross","L","TX15","H8TX28203",2016
"N00029841","Lessig, Lawrence","D","PRES","P60009685",2016
"N00034024","Levene, Allan","R","GA14","H2GA11180",2016
"N00003950","Levin, Sander","D","MI09","H2MI17023",2016
"N00038400","Lewis, Jason","R","MN02","H6MN02149",2016
"N00039139","Lewis, Jim","R","OH02","H6OH02276",2016
"N00039604","Lewis, Joel","D","WI07","H6WI07173",2016
"N00002577","Lewis, John","D","GA05","H6GA05217",2016
"N00035059","Lewis, Marcus","D","IL02","H2IL02156",2016
"N00037054","Li, Lindy","D","PA06","H6PA07113",2016
"N00032290","Lieber, Arthur","D","MO02","H0MO02213",2016
"N00035295","Lieberman, Richard","D","LA06","H4LA06062",2016
"N00037445","Liebnitzky, Wayne","R","FL09","H6FL09195",2016
"N00038769","Lieske, Joel","R","OH09","H6OH09107",2016
"N00035825","Lieu, Ted","D","CA33","H4CA33119",2016
"N00039484","Lindbeck, Steve","D","AK01","H6AK00235",2016
"N00039264","Lindner, Pete","D","NY12","H6NY12131",2016
"N00031346","Lingerfelt, Charles","R","TX30","H0TX30032",2016
"N00027239","Lipinski, Daniel","D","IL03","H4IL03077",2016
"N00039219","Littleton, Peg","R","COS1","S6CO00291",2016
"N00038799","Lloyd, James","R","TX07","H6TX07110",2016
"N00039430","Lloyd, Sarah","D","WI06","H6WI06100",2016
"N00000851","LoBiondo, Frank A","R","NJ02","H2NJ02037",2016
"N00039218","Lochner, Bob","R","AKS2","S6AK00144",2016
"N00027741","Loebsack, David","D","IA02","H6IA02146",2016
"N00035990","Loewe, Mark","L","TX21","H4TX21082",2016
"N00007479","Lofgren, Zoe","D","CA19","H4CA16049",2016
"N00030676","Long, Billy","R","MO07","H0MO07113",2016
"N00037033","Lopez, Adam","D","IL18","H6IL18120",2016
"N00038444","Lopez, Pete","R","NY19","H6NY19219",2016
"N00037495","Lopez-Cantera, Carlos","R","FLS2","S6FL00343",2016
"N00037493","Lopez-Cervantez, Joanne","I","AZS1","S6AZ00241",2016
"N00039144","Lorentz, Michael L.","D","OH06","H6OH06152",2016
"N00035347","Loudermilk, Barry","R","GA11","H4GA11061",2016
"N00033842","Love, Mia","R","UT04","H2UT04023",2016
"N00035572","Lowe, Thuy","R","FL05","H4FL05073",2016
"N00033274","Lowenthal, Alan","D","CA47","H2CA00104",2016
"N00001024","Lowey, Nita M","D","NY17","H8NY20056",2016
"N00037620","Lozano, Roy","R","TX24","H6TX24131",2016
"N00005559","Lucas, Frank D","R","OK03","H4OK06056",2016
"N00038439","Lucero, Michael Glenn","R","NM03","H6NM03075",2016
"N00027275","Luchansky, John","D","OH13","H4OH00028",2016
"N00037258","Lucius, Casey","R","CA20","H6CA20145",2016
"N00030026","Luetkemeyer, Blaine","R","MO03","H8MO09153",2016
"N00039659","Luick-Thrams, Michael",3,"IAS1","S6IA00157",2016
"N00029562","Lujan, Ben R","D","NM03","H8NM03196",2016
"N00029788","Lummis, Cynthia","R","WY01","H8WY00148",2016
"N00038736","Lupinacci, Chad","R","NY03","H6NY03189",2016
"N00039324","Luttrell, Mark","R","TN08","H6TN08177",2016
"N00035946","Lynch, Matt","R","OH14","H4OH14110",2016
"N00013855","Lynch, Stephen F","D","MA08","H2MA09072",2016
"N00037268","Lynn, Eric","D","FL13","H6FL13189",2016
"N00036155","MacArthur, Thomas","R","NJ03","H4NJ03130",2016
"N00039574","Macbeth, Karen","R","RI01","H6RI01112",2016
"N00039097","MacKenzie, Stephen","R","IN05","H6IN05240",2016
"N00039149","Mackey, Alfred","D","OH14","H6OH14198",2016
"N00037058","Maddux, Robert","D","VA07","H6VA07114",2016
"N00038829","Madrigal, Ray","D","TX27","H6TX27100",2016
"N00039110","Magee, Carl","R","MD02","H6MD02237",2016
"N00038652","Maggitt, Jesse","D","IL14","H6IL14137",2016
"N00039065","Mahendra, Bobby","D","NVS2","S6NV00234",2016
"N00034721","Mahn, Todd","D","MO08","H2MO08067",2016
"N00039326","Maldonado, David","R","TN08","H6TN08193",2016
"N00031530","Malik, Dean","R","PA08","H0PA08122",2016
"N00039518","Malik, Rashid","D","GA07","H6GA07155",2016
"N00039581","Mallory, Prince",3,"SC06","H6SC06135",2016
"N00038614","Malloy, Patrick","D","CA50","H6CA50258",2016
"N00039072","Malnes, Brian","I","AZ01","H6AZ01231",2016
"N00000078","Maloney, Carolyn B","D","NY12","H2NY14037",2016
"N00038590","Maloney, James","D","AZ01","H6AZ01223",2016
"N00034277","Maloney, Sean Patrick","D","NY18","H2NY22139",2016
"N00039146","Manchik, Joe",3,"OH12","H6OH12119",2016
"N00039557","Mannino, Len","R","NH02","H6NH02188",2016
"N00039270","Manypenny, Mike","D","WV01","H6WV01087",2016
"N00026710","Marchant, Kenny","R","TX24","H4TX24094",2016
"N00036265","Marie, Lisa","R","ID02","H4ID01123",2016
"N00038727","Marin, Juan Antonio Jr","D","NC12","H6NC12048",2016
"N00031777","Marino, Tom","R","PA10","H0PA10078",2016
"N00039705","Markowitz, Warren",3,"NV03","H6NV03162",2016
"N00038474","Marks, Stephen","R","FL18","H6FL18170",2016
"N00038635","Marlowe, Hayden","R","GA03","H6GA03089",2016
"N00004766","Marshall, Robert","D","IL06","H0IL08033",2016
"N00037034","Marshall, Roger","R","KS01","H6KS01179",2016
"N00037294","Marsicano, Michael","D","PA11","H6PA11073",2016
"N00038562","Marter, James","R","ILS2","S6IL00334",2016
"N00035510","Martin, Andy","R","NH02","H6NH02196",2016
"N00038627","Martin, Jack","R","FL11","H6FL11217",2016
"N00038803","Martin, Jeff","R","TX09","H6TX09082",2016
"N00039030","Martin, John","R","ALS2","S6AL00328",2016
"N00039528","Martinez, Jennifer","D","ID02","H6ID02209",2016
"N00038737","Martins, Jack","R","NY03","H6NY03197",2016
"N00039485","Martyn, Bryan","R","AZ05","H6AZ05109",2016
"N00037302","Marx, Angie","D","WA03","H6WA03176",2016
"N00037280","Mason, Christopher","R","MD06","H6MD06196",2016
"N00034041","Massie, Thomas","R","KY04","H2KY04121",2016
"N00037269","Mast, Brian","R","FL18","H6FL18097",2016
"N00037161","Masto, Catherine Cortez","D","NVS2","S6NV00200",2016
"N00038585","Mathis, Nathan","D","AL02","H6AL02167",2016
"N00037523","Matory, Liz","R","MD08","H6MD08507",2016
"N00027459","Matsui, Doris O","D","CA06","H6CA05195",2016
"N00038284","Matta, Bill","D","TX17","H6TX17093",2016
"N00037453","Matthews, Andy","R","NV03","H6NV03071",2016
"N00037281","Matthews, Kathleen","D","MD08","H6MD08481",2016
"N00038764","Matvey, Joe","R","OH08","H6OH08281",2016
"N00038825","Mauck, Eric","D","TX26","H6TX26102",2016
"N00037131","Maul, Skip","I","AZS1","S6AZ00282",2016
"N00038617","Maxwell, Matt","R","CT05","H6CT05140",2016
"N00026095","May, Donald","R","TX19","H4TX19185",2016
"N00038643","Mayers, Richard",3,"IL05","H6IL05184",2016
"N00036174","McAffrey, Al","D","OK05","H6OK05251",2016
"N00035209","McAllister, Lenny","R","PA14","H6PA14192",2016
"N00039037","McBean, Scott","R","AZS1","S6AZ00274",2016
"N00032970","McCain, Eddie",3,"SC02","H0SC02053",2016
"N00006424","McCain, John","R","AZS1","S6AZ00019",2016
"N00035273","McCall, Matt","R","TX21","H4TX21041",2016
"N00039404","Mccall, Matt","R","NC13","H6NC13079",2016
"N00038257","McCarter, Kyle","R","IL15","H6IL15084",2016
"N00028152","McCarthy, Kevin","R","CA23","H6CA22125",2016
"N00026460","McCaul, Michael","R","TX10","H4TX10093",2016
"N00035304","McClelland, Erin","D","PA12","H4PA12043",2016
"N00006863","McClintock, Tom","R","CA04","H8CA04152",2016
"N00039511","McClure, Bill","R","FL04","H6FL04097",2016
"N00031924","McClure, James Jr","D","IN09","H6IN09192",2016
"N00038715","McCluskey, Blake","L","MS04","H6MS04200",2016
"N00039591","McCollaum, Paul Jr",3,"UT02","H6UT02416",2016
"N00012942","McCollum, Betty","D","MN04","H0MN04049",2016
"N00038555","McConnell, Jonathan","R","ALS2","S6AL00310",2016
"N00039166","McCormick, Kevin",3,"TX24","H6TX24156",2016
"N00036854","McCoy, Dave","D","NCS2","S6NC00258",2016
"N00039523","McCracken, Tricia Carpenter","D","GA12","H6GA12031",2016
"N00037589","McCullough, William","D","FL06","H6FL06126",2016
"N00026605","McDermott, George","R","MD04","H4MD04071",2016
"N00009829","McDermott, Jim","D","WA07","H8WA07132",2016
"N00038857","McDermott, Joe","D","WA07","H6WA07441",2016
"N00038854","McDevitt, David","D","WA03","H6WA03184",2016
"N00038691","McDonough, Pat","R","MD02","H6MD02211",2016
"N00038290","McDowell, Jan","D","TX24","H6TX24149",2016
"N00039327","McEachin, Donald","D","VA04","H6VA04061",2016
"N00037051","McFall, Jerald","R","NM03","H6NM03059",2016
"N00039131","McFarlane, Richard","D","NJ11","H6NJ11120",2016
"N00039034","McGill, Shadrack","R","ALS2","S6AL00385",2016
"N00037566","McGinty, Katie","D","PAS1","S6PA00266",2016
"N00000179","McGovern, James P","D","MA02","H4MA03022",2016
"N00038653","McGroarty, Colin","R","IL16","H6IL16082",2016
"N00026627","McHenry, Patrick","R","NC10","H4NC10047",2016
"N00033834","McKellar, Shirley","D","TX01","H2TX01062",2016
"N00031681","McKinley, David","R","WV01","H0WV01072",2016
"N00039421","Mckinney, Joseph","D","OR04","H6OR04211",2016
"N00038674","McLaughlin, Nathaniel","D","KS03","H6KS03217",2016
"N00038709","McLeod, Johnny",3,"MS02","H6MS02170",2016
"N00039571","Mcmasters, Thomas","I","OH10","H6OH10113",2016
"N00035329","McMichael, Craig","R","TX08","H6TX08183",2016
"N00026314","McMorris Rodgers, Cathy","R","WA05","H4WA05077",2016
"N00038728","McNeil, John","D","NC13","H6NC13046",2016
"N00026926","McNerney, Jerry","D","CA09","H4CA11081",2016
"N00039227","McNicholas, Mark","R","MDS2","S6MD03581",2016
"N00039181","McNulty, Terry","R","WI08","H6WI08130",2016
"N00033982","McSally, Martha","R","AZ02","H2AZ08102",2016
"N00039318","Mcteague, Dave","D","OR05","H6OR05176",2016
"N00033631","Meadows, Mark R","R","NC11","H2NC11080",2016
"N00033559","Mealer, John Lewis","I","AZS1","S6AZ00209",2016
"N00031134","Meehan, Patrick","R","PA07","H0PA07082",2016
"N00001171","Meeks, Gregory W","D","NY05","H8NY06048",2016
"N00038868","Meena, Jack","I","WY01","H6WY01066",2016
"N00038759","Meer, Edward","R","OH08","H6OH08232",2016
"N00038286","Mehaffey, Sam","R","TX19","H6TX19107",2016
"N00028428","Mellon, Rob","D","IL18","H4IL18109",2016
"N00037230","Meluskey, Alex","R","AZS1","S6AZ00217",2016
"N00037590","Mendenhall, David","I","FL23","H6FL23055",2016
"N00027936","Mendoza, Ben","D","TX16","H6TX16111",2016
"N00037022","Mendoza, Matt","R","CA53","H6CA53062",2016
"N00034547","Meng, Grace","D","NY06","H2NY06116",2016
"N00012546","Messer, Luke","R","IN06","H0IN02125",2016
"N00039492","Mettler, Ken","R","CA23","H6CA23222",2016
"N00039239","Meyer, John","R","IN01","H6IN01207",2016
"N00002793","Mica, John L","R","FL07","H2FL08055",2016
"N00007835","Mike, the Mover","R","WAS2","S6WA00347",2016
"N00036942","Millard, Andy","D","NC10","H6NC10158",2016
"N00038697","Miller, Darlene","R","MN02","H6MN02198",2016
"N00039702","Miller, Jeff","R","NV01","H6NV01273",2016
"N00013846","Miller, Jeff","R","FL01","H2FL01100",2016
"N00039690","Miller, Rick","D","NC12","H6NC12071",2016
"N00039489","Miller, Robert","R","CA12","H6CA12183",2016
"N00036924","Mills, Chip","R","MS01","H5MS01018",2016
"N00036491","Mills, John","R","TN08","H4TN08099",2016
"N00039506","Mills, John","R","FL01","H6FL01143",2016
"N00038724","Mills, Thomas","D","NC08","H6NC08145",2016
"N00033888","Miniear, J D","R","IN07","H2IN07096",2016
"N00037444","Minning, Dena","D","FL09","H6FL09187",2016
"N00038745","Mirza, Ali","D","NY05","H6NY05069",2016
"N00033928","Mitchell, Monte","R","TX33","H2TX33099",2016
"N00036274","Mitchell, Paul","R","MI10","H4MI04118",2016
"N00038663","Mix, Richard","R","GA03","H6GA03097",2016
"N00037409","Moharir, Mukund Martand","I","CAS1","S6CA00709",2016
"N00036900","Molnar, Robert","R","CAS1","S6CA00568",2016
"N00036271","Molyett, Matthew","D","MD03","H4MD03115",2016
"N00028628","Monroe, Mike","R","NV04","H4NV04033",2016
"N00039074","Montes, Joseph","R","CA01","H6CA01186",2016
"N00036275","Moolenaar, John","R","MI04","H4MI04126",2016
"N00033814","Mooney, Alex","R","WV02","H4WV02080",2016
"N00039085","Mooney, Patrick","R","FL06","H6FL06191",2016
"N00026914","Moore, Gwen","D","WI04","H4WI04183",2016
"N00035447","Moore, Rodney","D","NC12","H4NC12068",2016
"N00039084","Moran, Jeff","R","FL02","H6FL02216",2016
"N00005282","Moran, Jerry","R","KSS2","S0KS00091",2016
"N00039148","Morckel, Richard A.","R","OH13","H6OH13240",2016
"N00038430","Morgan, Yuripzy","R","MD02","H6MD02203",2016
"N00037266","Morning, John","R","FL07","H6FL07108",2016
"N00039078","Morris, Gerald","R","CA23","H6CA23214",2016
"N00037605","Morrison, Terrance","D","MI14","H6MI14195",2016
"N00008363","Morrow, John","R","IL02","H6IL02199",2016
"N00038413","Morse, Nicholas","R","CO02","H6CO02149",2016
"N00038672","Moss, Richard","R","IN08","H6IN08228",2016
"N00039535","Moss, Vanessa","D","MI14","H6MI14203",2016
"N00035431","Moulton, Seth","D","MA06","H4MA06090",2016
"N00037181","Mowery, Tod","R","FL18","H6FL18089",2016
"N00035416","Mowrer, Jim","D","IA03","H4IA04113",2016
"N00033410","Mullin, Markwayne","R","OK02","H2OK02083",2016
"N00031412","Mulvaney, Mick","R","SC05","H0SC05031",2016
"N00039150","Mundy, Keith","D","OH16","H6OH16136",2016
"N00038248","Murdock, Brett","D","CA39","H6CA39137",2016
"N00026050","Murkowski, Lisa","R","AKS2","S4AK00099",2016
"N00037529","Muroff, Dan","D","PA02","H6PA02155",2016
"N00039307","Murphy, Dennis B","D","MI02","H6MI02182",2016
"N00037619","Murphy, John","R","TX21","H6TX21210",2016
"N00035289","Murphy, Pat","D","IA01","H4IA01069",2016
"N00033091","Murphy, Patrick","D","FLS2","S6FL00319",2016
"N00024992","Murphy, Tim","R","PA18","H2PA18143",2016
"N00007876","Murray, Patty","D","WAS2","S2WA00189",2016
"N00037177","Musante, Marcus","D","CA44","H6CA44111",2016
"N00039654","Myers, Gary","I","CAS1","S6CA00881",2016
"N00039317","Myers, Kim","D","NY22","H6NY22130",2016
"N00038265","Myhra, Pam","R","MN02","H6MN02156",2016
"N00038642","Myrickes, Dorian","D","IL02","H6IL02264",2016
"N00000939","Nadler, Jerrold","D","NY10","H2NY17071",2016
"N00039033","Nana, Charles","D","ALS2","S6AL00369",2016
"N00036930","Nance, Kathryn","R","CA09","H6CA09098",2016
"N00006789","Napolitano, Grace","D","CA32","H8CA34068",2016
"N00033667","Narvaiz, Susan","R","TX35","H2TX35029",2016
"N00038568","Nasiri, Mohammad Abous Sabur","I","NCS2","S6NC00290",2016
"N00037399","Nathan, Bruce","I","FLS2","S6FL00327",2016
"N00039469","Natividad, Jerry","R","COS1","S6CO00325",2016
"N00035377","Naughton, Shaughnessy","D","PA08","H4PA08116",2016
"N00037584","Navarro, Omar","R","CA44","H6CA44145",2016
"N00000153","Neal, Richard E","D","MA01","H8MA02041",2016
"N00036781","Neely, Charles","I","AR02","H4AR02182",2016
"N00037025","Negron, Rebecca","R","FL18","H6FL18055",2016
"N00039601","Nehlen, Paul","R","WI01","H6WI01226",2016
"N00039605","Nelson, Tom","D","WI08","H6WI08163",2016
"N00039142","Neu, James","D","OH05","H6OH05097",2016
"N00026043","Neugebauer, Randy","R","TX19","H4TX19102",2016
"N00038395","Neville, Tim","R","COS1","S6CO00259",2016
"N00039556","Newell, Casey","R","NH02","H6NH02170",2016
"N00036403","Newhouse, Dan","R","WA04","H4WA04104",2016
"N00037600","Newton, William","R","MD07","H6MD07434",2016
"N00037441","Nguyen, Bao","D","CA46","H6CA46140",2016
"N00037521","Nightenhelser, Todd","D","IN03","H6IN03245",2016
"N00039526","Nikolova, Staniela","D","ID01","H6ID01276",2016
"N00037517","Nikpour, Noelle","R","FL18","H6FL18139",2016
"N00038398","Noble, Sandra Queen",3,"CA08","H6CA08181",2016
"N00032022","Noem, Kristi","R","SD01","H0SD00054",2016
"N00039573","Nogales-Molinelli, Mariana",3,"PR00","H6PR01031",2016
"N00021207","Nolan, Rick","D","MN08","H2MN08111",2016
"N00037250","Noland, Michael","D","IL08","H6IL08162",2016
"N00039522","Nolin, Joyce","D","GA12","H6GA12015",2016
"N00036154","Norcross, Don","D","NJ01","H4NJ01084",2016
"N00021222","Norris, Chuck","D","CO01","H6CO06017",2016
"N00033875","Norris, Phil","R","AL04","H6AL04148",2016
"N00001692","Norton, Eleanor Holmes","D","DC00","H0DC00058",2016
"N00030734","Novak, Daria","R","CT02","H0CT02140",2016
"N00032441","Nugent, Richard","R","FL11","H0FL05139",2016
"N00007248","Nunes, Devin","R","CA22","H8CA20059",2016
"N00039728","O'Briant, Liddo Susan","D","NVS2","S6NV00358",2016
"N00036943","O'Connor, Shawn","D","NH01","H6NH01271",2016
"N00037515","O'Halleran, Tom","D","AZ01","H6AZ01199",2016
"N00031956","O'Hara, Shawn",3,"MS04","H0MS03049",2016
"N00037007","O'Malley, Martin","D","PRES","P60007671",2016
"N00038689","O'Malley, Tom","R","MA09","H6MA09156",2016
"N00039567","O'Reilly, Michael","R","NY05","H6NY05077",2016
"N00033540","O'Rourke, Beto","D","TX16","H2TX16185",2016
"N00039306","Ocasio, Javier","D","HI01","H6HI01196",2016
"N00033404","Oceguera, John","D","NV04","H6NV04038",2016
"N00038749","Oliva, Phil","R","NY18","H6NY18203",2016
"N00013843","Olivas, Miguel","D","AZ01","H6AZ01181",2016
"N00006355","Oliver, Craig S","D","UTS2","S6UT00105",2016
"N00039381","Oliverio, Pierluigi","D","CA17","H6CA17166",2016
"N00038587","Olree, Brock","R","AR02","H6AR02252",2016
"N00039378","Olson, Justin","R","AZ05","H6AZ05091",2016
"N00029285","Olson, Pete","R","TX22","H8TX22107",2016
"N00029512","Orentlicher, David","D","IN08","H8IN07176",2016
"N00036892","Ortega, Gustavo","D","AZ07","H4AZ07118",2016
"N00037413","Orton, Bill","D","CA44","H6CA44137",2016
"N00038675","Osborne, Tom","D","KY01","H6KY01136",2016
"N00037496","Osborne, Walter",3,"FLS2","S6FL00368",2016
"N00039079","Oshins, Jeff","D","CA24","H6CA24337",2016
"N00037013","Ostrander, Bill","D","CA24","H6CA24287",2016
"N00005092","Ostrowski, Andrew J","I","PAS1","S6PA00282",2016
"N00037189","Otto, Bill","D","MO02","H6MO02301",2016
"N00038723","Otto, Mark","R","NC07","H6NC07162",2016
"N00038704","Owens, Jacob","D","MS01","H6MS01263",2016
"N00034605","Oxley, Gary","R","CA01","H2CA01151",2016
"N00038664","Pace, Jim","R","GA03","H6GA03105",2016
"N00039049","Pahlke, Elizabeth Diane","R","ILS2","S6IL00367",2016
"N00035898","Painter, Harold","R","MD06","H4MD06209",2016
"N00035766","Pakootas, Joe","D","WA05","H4WA05127",2016
"N00039675","Palacios, Art","R","CO05","H6CO00036",2016
"N00038808","Palacios, Juan Jr","D","TX15","H6TX15154",2016
"N00031958","Palazzo, Steven","R","MS04","H0MS04120",2016
"N00000781","Pallone, Frank Jr","D","NJ06","H8NJ03073",2016
"N00035691","Palmer, Gary","R","AL06","H4AL06098",2016
"N00039379","Palsson, Nils","D","CA05","H6CA05344",2016
"N00037157","Palzer, Tom","R","CAS1","S6CA00675",2016
"N00038601","Panetta, Jimmy","D","CA20","H6CA20152",2016
"N00038261","Pape, Michael","R","KY01","H6KY01128",2016
"N00038622","Pappas, George","D","FL06","H6FL06159",2016
"N00037012","Parra, Daniel","D","CA21","H6CA21192",2016
"N00038458","Parrish, Don","R","TX19","H6TX19156",2016
"N00035958","Parrish, Mike","D","PA06","H4PA06052",2016
"N00039170","Partsch, James Galvan",3,"TX29","H6TX29098",2016
"N00000751","Pascrell, Bill Jr","D","NJ09","H6NJ08118",2016
"N00028981","Pataki, George","R","PRES","P60007572",2016
"N00038816","Pate, Ava","R","TX18","H6TX18158",2016
"N00039472","Pate, Page Anthony","D","GAS2","S6GA00192",2016
"N00036933","Patel, Ravi","D","IA01","H6IA01155",2016
"N00035104","Paterson, Clark","L","TX17","H2TX01070",2016
"N00039298","Patrick, Patrea","D","CA30","H6CA30177",2016
"N00038815","Patterson, Ralph","R","TX17","H6TX17119",2016
"N00038437","Patterson, Robert W","R","NJ01","H6NJ01204",2016
"N00038623","Patty, Brandon","R","FL06","H6FL06167",2016
"N00030836","Paul, Rand","R","KYS2","S0KY00156",2016
"N00029391","Paulsen, Erik","R","MN03","H8MN03077",2016
"N00036986","Pavlov, Phil","R","MI10","H6MI10193",2016
"N00037162","Pawlowski, Ed","D","PAS1","S6PA00258",2016
"N00034639","Payne, Donald M Jr","D","NJ10","H2NJ10154",2016
"N00039271","Payne, Tom","D","WV02","H6WV02119",2016
"N00012672","Pearce, Steve","R","NM02","H2NM02126",2016
"N00035203","Pearson, Cecil Jr","D","KYS2","S6KY00096",2016
"N00038404","Pearson, Michael","D","MDS2","S6MD03490",2016
"N00039098","Peavler, Bruce","D","IN06","H6IN06172",2016
"N00039514","Peixoto, Jose F","R","FL26","H6FL26033",2016
"N00039662","Pellerin, Josh","D","LAS2","S6LA00367",2016
"N00007360","Pelosi, Nancy","D","CA12","H8CA05035",2016
"N00036991","Pena-Melnyk, Joseline","D","MD04","H6MD04217",2016
"N00039515","Pendley, Angela","D","GA03","H6GA03154",2016
"N00039179","Penebaker, Khary","D","WI05","H6WI05110",2016
"N00038409","Perez, Connie","D","CA21","H6CA21200",2016
"N00037502","Perez, Frank","D","FL27","H6FL27015",2016
"N00035984","Perez, Jaime","L","TX16","H4TX16082",2016
"N00026186","Perez, N Ruben","L","TX29","H6TX29114",2016
"N00037527","Perkins, Bill","D","NY13","H6NY13121",2016
"N00035512","Perkins, Jo Rae","R","OR04","H6OR04203",2016
"N00038630","Perkins, Randy","D","FL18","H6FL18147",2016
"N00027510","Perlmutter, Edwin G","D","CO07","H6CO07023",2016
"N00037610","Perry, Mary","R","NV01","H6NV01208",2016
"N00033486","Perry, Rick","R","PRES","P20003281",2016
"N00034120","Perry, Scott","R","PA04","H2PA04135",2016
"N00038288","Persinger, Scott","R","TX20","H6TX20097",2016
"N00027732","Persley, Erran","R","TN04","H6TN04192",2016
"N00039268","Person, Francis J","D","SC05","H6SC05129",2016
"N00038785","Pesquera, Carlos",3,"PR00","H6PR01023",2016
"N00036895","Peter, Richard","R","TX32","H6TX00131",2016
"N00036800","Petermann, Jeff","R","IN02","H4IN02168",2016
"N00039395","Peters, Christopher","R","IA02","H6IA02161",2016
"N00033591","Peters, Scott","D","CA52","H2CA52089",2016
"N00039075","Petersen, Roger","R","CA11","H6CA11169",2016
"N00039386","Peterson, Bob","R","CA46","H6CA46165",2016
"N00004558","Peterson, Collin","D","MN07","H2MN07014",2016
"N00038824","Peterson, Hart","R","TX23","H6TX23208",2016
"N00038282","Petri, Scott","R","PA08","H6PA08244",2016
